Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
22.8,35.243,214.09,1.0,11.379999999999999,3207.285,83.238,-2.3000000000000007,-1.3560000000000008,554.46,554.558,0.0
22.9,34.7,214.25,1.0,11.440000000000001,3277.69,84.728,-2.654000000000001,-0.2020000000000004,557.626,557.7280000000001,0.0
23.0,34.14,214.45899999999997,1.0,11.502,3355.502,86.228,-2.6,-0.35200000000000076,560.596,560.73,0.0
23.1,33.6,214.68,1.0,11.7,3460.33,87.648,-2.568,-0.7120000000000013,563.613,563.578,0.0
23.2,33.09,214.87,1.0,11.7,3533.251,89.10499999999999,-2.4120000000000004,-0.8700000000000008,566.5,566.5559999999999,0.0
23.3,32.56,214.9,1.0,11.891,3622.8650000000002,90.41,-2.056000000000001,-1.4400000000000002,569.29,569.329,0.01
23.4,32.05,215.05,1.0,11.967,3744.796,92.005,-2.438,-1.6620000000000004,572.18,572.425,0.0029999999999999714
23.5,31.547,215.238,1.0,12.065999999999999,3783.918,93.498,-1.9960000000000002,-1.6740000000000004,575.0690000000001,575.22,0.01
23.6,31.05,215.504,1.0,12.164,3897.48,95.106,-1.914,-2.0020000000000002,578.1469999999999,578.34,0.01
23.7,30.58,215.55,1.0,12.276,3985.3720000000003,96.708,-1.9780000000000004,-2.9640000000000004,581.17,581.39,0.01
